sale_id,customer_id,product_id,quantity,sale_date
S08924,C652,P010,5,2025-07-17
S08925,C701,P006,4,2025-08-16
S08926,C331,P004,1,2025-11-12
S08927,C634,P016,4,2025-05-12
S08928,C343,P008,3,2025-11-10
S08929,C417,P012,3,2025-02-06
S08930,C786,P012,4,2025-06-09
S08931,C909,P004,5,2025-07-26
S08932,C452,P017,5,2025-08-07
S08933,C244,P001,1,2025-10-17
S08934,C979,P007,3,2025-09-16
S08935,C838,P006,1,2025-02-26
S08936,C406,P007,1,2025-02-13
S08937,C777,P011,5,2025-09-01
S08938,C668,P021,2,2025-03-30
S08939,C945,P009,2,2025-03-06
S08940,C537,P009,5,2025-04-21
S08941,C313,P022,5,2025-03-27
S08942,C492,P013,4,2025-10-11
S08943,C050,P019,5,2025-05-11
S08944,C447,P021,1,2025-02-12
S08945,C824,P021,5,2025-01-18
S08946,C282,P001,2,2025-04-11
S08947,C932,P010,5,2025-01-03
S08948,C074,P011,2,2025-08-13
S08949,C766,P008,3,2025-09-27
S08950,C409,P013,4,2025-02-23
S08951,C951,P012,3,2025-05-14
S08952,C280,P014,1,2025-06-26
S08953,C251,P019,2,2025-07-21
S08954,C042,P020,4,2025-09-06
S08955,C877,P009,4,2025-11-21
S08956,C718,P005,4,2025-03-11
S08957,C050,P021,3,2025-04-16
S08958,C405,P001,3,2025-11-16
S08959,C588,P003,1,2025-11-03
S08960,C708,P005,5,2025-06-28
S08961,C419,P015,2,2025-09-14
S08962,C374,P002,2,2025-02-13
S08963,C901,P012,3,2025-11-29
S08964,C859,P022,2,2025-10-13
S08965,C252,P001,4,2025-08-21
S08966,C349,P011,5,2025-03-13
S08967,C092,P006,4,2025-04-04
S08968,C427,P009,2,2025-11-07
S08969,C380,P013,4,2025-11-25
S08970,C525,P009,3,2025-07-22
S08971,C003,P015,5,2025-11-09
S08972,C796,P001,4,2025-06-25
S08973,C085,P022,5,2025-12-23
S08974,C584,P004,5,2025-09-16
S08975,C067,P015,4,2025-07-11
S08976,C380,P003,2,2025-10-21
S08977,C694,P001,3,2025-06-03
S08978,C099,P010,5,2025-03-26
S08979,C348,P007,1,2025-08-08
S08980,C940,P009,5,2025-10-05
S08981,C183,P017,2,2025-09-22
S08982,C800,P021,3,2025-12-06
S08983,C585,P016,3,2025-08-14
S08984,C456,P014,3,2025-07-14
S08985,C799,P011,5,2025-01-19
S08986,C493,P001,3,2025-06-16
S08987,C311,P020,3,2025-11-29
S08988,C813,P001,2,2025-11-23
S08989,C856,P010,2,2025-08-10
S08990,C550,P016,4,2025-02-22
S08991,C345,P014,5,2025-03-31
S08992,C974,P005,1,2025-10-26
S08993,C273,P020,1,2025-09-07
S08994,C415,P001,2,2025-06-02
S08995,C886,P004,3,2025-04-18
S08996,C369,P019,4,2025-08-27
S08997,C128,P002,1,2025-02-26
S08998,C127,P011,3,2025-08-25
S08999,C466,P008,3,2025-11-11
S09000,C985,P009,2,2025-12-06
S09001,C074,P022,3,2025-12-22
S09002,C550,P016,2,2025-03-30
S09003,C361,P012,4,2025-09-14
S09004,C345,P013,3,2025-02-23
S09005,C229,P011,3,2025-11-28
S09006,C990,P021,4,2025-06-08
S09007,C098,P013,5,2025-06-18
S09008,C897,P021,3,2025-08-28
S09009,C220,P020,3,2025-03-19
S09010,C244,P005,5,2025-07-07
S09011,C990,P012,3,2025-10-10
S09012,C019,P022,5,2025-06-26
S09013,C498,P020,3,2025-09-07
S09014,C371,P017,1,2025-12-01
S09015,C419,P013,1,2025-03-21
S09016,C807,P017,3,2025-11-18
S09017,C656,P004,2,2025-07-30
S09018,C172,P008,2,2025-12-02
S09019,C806,P021,3,2025-08-16
S09020,C002,P010,1,2025-08-27
S09021,C105,P009,4,2025-10-31
S09022,C1000,P015,1,2025-05-11
S09023,C748,P016,5,2025-09-08
S09024,C738,P001,2,2025-05-29
S09025,C128,P018,3,2025-06-13
S09026,C586,P011,1,2025-09-23
S09027,C730,P007,4,2025-05-26
S09028,C382,P001,4,2025-01-19
S09029,C126,P015,1,2025-04-08
S09030,C624,P013,1,2025-01-10
S09031,C080,P015,3,2025-11-12
S09032,C695,P001,1,2025-02-23
S09033,C449,P002,4,2025-08-24
S09034,C587,P021,3,2025-10-22
S09035,C035,P016,5,2025-08-10
S09036,C718,P020,2,2025-09-28
S09037,C321,P011,1,2025-07-23
S09038,C926,P001,2,2025-02-26
S09039,C768,P012,5,2025-05-02
S09040,C681,P018,5,2025-08-06
S09041,C456,P013,2,2025-06-30
S09042,C203,P014,4,2025-05-03
S09043,C377,P022,3,2025-12-27
S09044,C540,P020,4,2025-01-24
S09045,C501,P002,4,2025-03-07
S09046,C137,P018,5,2025-04-20
S09047,C277,P003,2,2025-04-29
S09048,C821,P012,1,2025-04-10
S09049,C627,P001,1,2025-05-20
S09050,C195,P002,5,2025-08-28
S09051,C933,P010,2,2025-09-10
S09052,C651,P010,5,2025-04-27
S09053,C443,P013,2,2025-06-10
S09054,C492,P001,5,2025-07-31
S09055,C453,P003,3,2025-09-24
S09056,C987,P001,2,2025-12-27
S09057,C787,P022,1,2025-12-07
S09058,C053,P015,2,2025-07-06
S09059,C793,P021,4,2025-07-06
S09060,C575,P005,4,2025-01-13
S09061,C526,P006,3,2025-04-03
S09062,C972,P022,4,2025-05-02
S09063,C919,P016,5,2025-05-16
S09064,C725,P003,2,2025-09-17
S09065,C885,P017,4,2025-08-08
S09066,C962,P019,1,2025-02-15
S09067,C830,P005,2,2025-04-11
S09068,C816,P006,1,2025-05-16
S09069,C642,P022,2,2025-06-15
S09070,C888,P006,4,2025-02-12
S09071,C946,P004,5,2025-09-08
S09072,C809,P021,5,2025-10-18
S09073,C826,P005,3,2025-11-13
S09074,C886,P010,4,2025-06-13
S09075,C463,P009,3,2025-07-13
S09076,C937,P012,2,2025-04-03
S09077,C384,P022,3,2025-05-24
S09078,C294,P003,1,2025-09-24
S09079,C100,P001,5,2025-12-07
S09080,C871,P001,3,2025-02-13
S09081,C219,P013,4,2025-04-07
S09082,C524,P001,3,2025-03-15
S09083,C060,P007,5,2025-11-28
S09084,C659,P018,1,2025-12-20
S09085,C608,P007,4,2025-08-08
S09086,C526,P010,1,2025-10-02
S09087,C798,P009,4,2025-02-11
S09088,C267,P013,2,2025-03-26
S09089,C029,P003,3,2025-12-05
S09090,C535,P008,2,2025-05-05
S09091,C332,P009,1,2025-02-19
S09092,C114,P006,4,2025-03-28
S09093,C555,P007,4,2025-01-06
S09094,C201,P001,5,2025-09-04
S09095,C900,P013,3,2025-08-28
S09096,C930,P016,1,2025-10-21
S09097,C011,P014,4,2025-08-11
S09098,C112,P018,2,2025-08-27
S09099,C387,P005,5,2025-07-11
S09100,C003,P016,4,2025-12-01
S09101,C495,P001,1,2025-11-22
S09102,C427,P006,1,2025-09-13
S09103,C151,P002,3,2025-10-07
S09104,C537,P017,4,2025-10-15
S09105,C051,P022,3,2025-02-22
S09106,C514,P013,5,2025-04-24
S09107,C046,P008,2,2025-07-18
S09108,C866,P010,3,2025-07-25
S09109,C263,P020,4,2025-08-28
S09110,C306,P004,5,2025-11-10
S09111,C086,P013,1,2025-06-15
S09112,C736,P022,2,2025-11-08
S09113,C699,P001,4,2025-05-09
S09114,C816,P019,1,2025-10-17
S09115,C737,P001,4,2025-11-27
S09116,C016,P008,3,2025-03-08
S09117,C345,P022,1,2025-12-28
S09118,C985,P020,4,2025-12-16
S09119,C055,P004,5,2025-02-05
S09120,C756,P012,5,2025-10-21
S09121,C103,P007,4,2025-10-06
S09122,C146,P019,4,2025-08-26
S09123,C978,P001,4,2025-05-22
S09124,C180,P004,3,2025-05-07
S09125,C069,P020,2,2025-11-23
S09126,C923,P013,2,2025-06-24
S09127,C976,P006,4,2025-01-02
S09128,C144,P006,1,2025-08-05
S09129,C586,P001,5,2025-12-29
S09130,C523,P015,3,2025-05-22
S09131,C527,P001,2,2025-11-05
S09132,C238,P007,3,2025-10-07
S09133,C237,P017,3,2025-04-09
S09134,C699,P020,1,2025-01-03
S09135,C419,P012,4,2025-05-03
S09136,C907,P011,1,2025-09-03
S09137,C319,P011,3,2025-07-13
S09138,C588,P007,3,2025-03-04
S09139,C027,P006,1,2025-06-05
S09140,C049,P003,2,2025-10-06
S09141,C251,P007,1,2025-10-20
S09142,C339,P012,5,2025-11-22
S09143,C597,P001,4,2025-10-17
S09144,C593,P001,2,2025-06-23
S09145,C828,P020,4,2025-02-21
S09146,C505,P016,1,2025-09-06
S09147,C717,P001,2,2025-01-17
S09148,C354,P014,5,2025-08-20
S09149,C930,P002,5,2025-06-05
S09150,C076,P005,3,2025-12-24
S09151,C392,P001,3,2025-02-17
S09152,C987,P013,3,2025-10-04
S09153,C829,P008,5,2025-10-30
S09154,C329,P007,2,2025-08-18
S09155,C395,P018,3,2025-03-01
S09156,C775,P018,4,2025-07-26
S09157,C469,P015,4,2025-02-01
S09158,C010,P013,3,2025-04-25
S09159,C318,P011,5,2025-08-21
S09160,C693,P021,2,2025-02-10
S09161,C655,P016,2,2025-01-23
S09162,C234,P008,2,2025-05-16
S09163,C595,P014,4,2025-06-20
S09164,C935,P016,3,2025-06-24
S09165,C120,P001,3,2025-10-05
S09166,C288,P018,1,2025-10-28
S09167,C311,P001,4,2025-04-22
S09168,C864,P004,5,2025-02-17
S09169,C353,P013,1,2025-06-24
S09170,C866,P010,2,2025-09-05
S09171,C053,P015,5,2025-10-26
S09172,C913,P012,5,2025-06-03
S09173,C823,P016,4,2025-03-02
S09174,C108,P004,1,2025-09-05
S09175,C977,P019,4,2025-07-20
S09176,C315,P015,3,2025-05-29
S09177,C690,P012,4,2025-06-24
S09178,C473,P005,5,2025-10-17
S09179,C810,P015,2,2025-03-27
S09180,C397,P022,5,2025-04-18
S09181,C304,P017,3,2025-05-18
S09182,C966,P022,1,2025-04-15
S09183,C594,P001,5,2025-09-17
S09184,C265,P022,4,2025-09-28
S09185,C879,P012,4,2025-01-06
S09186,C864,P014,4,2025-10-30
S09187,C747,P020,2,2025-11-29
S09188,C736,P014,1,2025-04-22
S09189,C532,P005,4,2025-10-08
S09190,C488,P002,5,2025-08-15
S09191,C905,P015,4,2025-08-13
S09192,C611,P012,4,2025-01-21
S09193,C776,P021,2,2025-10-19
S09194,C579,P014,2,2025-07-12
S09195,C229,P016,4,2025-10-29
S09196,C189,P015,1,2025-12-10
S09197,C805,P003,1,2025-08-13
S09198,C778,P008,3,2025-03-05
S09199,C134,P018,5,2025-08-03
S09200,C177,P006,1,2025-07-28
S09201,C553,P021,2,2025-05-28
S09202,C207,P006,2,2025-04-09
S09203,C701,P008,1,2025-03-15
S09204,C221,P020,5,2025-04-28
S09205,C259,P009,4,2025-01-12
S09206,C807,P013,1,2025-07-13
S09207,C580,P009,2,2025-12-15
S09208,C940,P001,4,2025-11-10
S09209,C353,P021,2,2025-04-08
S09210,C350,P015,5,2025-07-20
S09211,C331,P005,5,2025-06-06
S09212,C093,P005,5,2025-06-25
S09213,C249,P016,1,2025-01-17
S09214,C805,P013,3,2025-05-10
S09215,C544,P018,3,2025-05-28
S09216,C545,P016,3,2025-05-06
S09217,C110,P004,5,2025-11-20
S09218,C772,P017,1,2025-05-12
S09219,C171,P012,3,2025-06-09
S09220,C927,P005,5,2025-01-04
S09221,C332,P008,4,2025-07-30
S09222,C779,P010,2,2025-07-06
S09223,C342,P001,4,2025-10-13
S09224,C881,P014,5,2025-09-29
S09225,C653,P015,5,2025-07-23
S09226,C029,P022,2,2025-01-22
S09227,C235,P019,2,2025-03-28
S09228,C126,P008,1,2025-09-04
S09229,C036,P003,5,2025-06-16
S09230,C574,P013,4,2025-04-17
S09231,C975,P019,5,2025-12-05
S09232,C135,P018,4,2025-10-17
S09233,C538,P016,2,2025-09-23
S09234,C509,P007,1,2025-05-09
S09235,C821,P006,3,2025-10-18
S09236,C371,P014,2,2025-10-23
S09237,C838,P004,4,2025-12-08
S09238,C592,P013,3,2025-06-03
S09239,C118,P014,1,2025-05-01
S09240,C200,P006,5,2025-10-13
S09241,C519,P001,4,2025-01-03
S09242,C020,P011,1,2025-12-26
S09243,C043,P006,5,2025-09-07
S09244,C320,P011,1,2025-03-18
S09245,C962,P001,2,2025-12-15
S09246,C164,P001,1,2025-02-12
S09247,C741,P016,3,2025-06-02
S09248,C376,P009,1,2025-07-23
S09249,C283,P017,4,2025-11-14
S09250,C141,P022,1,2025-01-29
S09251,C890,P009,4,2025-08-01
S09252,C135,P015,3,2025-11-29
S09253,C758,P001,1,2025-07-02
S09254,C176,P013,5,2025-08-18
S09255,C259,P009,2,2025-01-27
S09256,C236,P013,1,2025-09-04
S09257,C548,P011,3,2025-10-05
S09258,C955,P007,2,2025-01-07
S09259,C587,P012,5,2025-09-10
S09260,C146,P008,5,2025-04-21
S09261,C408,P018,1,2025-08-07
S09262,C051,P003,3,2025-06-21
S09263,C457,P020,2,2025-04-28
S09264,C138,P013,4,2025-02-08
S09265,C275,P022,5,2025-06-25
S09266,C513,P001,1,2025-11-14
S09267,C650,P015,1,2025-02-18
S09268,C374,P002,1,2025-10-17
S09269,C443,P016,5,2025-09-05
S09270,C686,P005,1,2025-11-13
S09271,C133,P012,1,2025-10-20
S09272,C134,P002,1,2025-10-15
S09273,C159,P018,3,2025-03-06
S09274,C244,P008,2,2025-10-17
S09275,C461,P001,3,2025-10-22
S09276,C663,P007,4,2025-10-27
S09277,C349,P017,2,2025-10-31
S09278,C932,P004,3,2025-10-02
S09279,C988,P021,3,2025-06-15
S09280,C831,P004,1,2025-08-08
S09281,C863,P007,5,2025-11-27
S09282,C455,P003,3,2025-11-04
S09283,C169,P001,4,2025-06-21
S09284,C851,P015,3,2025-12-23
S09285,C880,P004,3,2025-04-04
S09286,C307,P018,4,2025-05-02
S09287,C597,P014,2,2025-07-17
S09288,C134,P012,5,2025-02-10
S09289,C530,P018,2,2025-12-21
S09290,C072,P006,3,2025-12-01
S09291,C589,P016,4,2025-05-01
S09292,C778,P021,4,2025-12-29
S09293,C809,P015,4,2025-03-29
S09294,C904,P009,3,2025-04-08
S09295,C651,P010,2,2025-11-19
S09296,C905,P011,3,2025-11-15
S09297,C919,P015,5,2025-09-11
S09298,C169,P020,4,2025-07-05
S09299,C488,P004,3,2025-07-27
S09300,C771,P001,3,2025-04-25
S09301,C916,P017,1,2025-03-22
S09302,C629,P019,1,2025-04-26
S09303,C277,P018,1,2025-11-25
S09304,C304,P005,3,2025-08-30
S09305,C596,P014,1,2025-11-17
S09306,C032,P002,5,2025-05-27
S09307,C010,P020,1,2025-08-03
S09308,C716,P012,4,2025-04-27
S09309,C490,P014,2,2025-05-28
S09310,C901,P006,4,2025-07-15
S09311,C712,P001,2,2025-03-06
S09312,C375,P009,5,2025-03-20
S09313,C945,P002,2,2025-07-31
S09314,C801,P020,2,2025-01-28
S09315,C610,P003,3,2025-11-19
S09316,C998,P002,1,2025-12-14
S09317,C341,P005,4,2025-05-04
S09318,C112,P001,1,2025-08-24
S09319,C189,P006,4,2025-06-09
S09320,C934,P003,3,2025-09-09
S09321,C984,P011,4,2025-10-20
S09322,C993,P001,1,2025-11-21
S09323,C068,P017,3,2025-03-06
S09324,C941,P020,2,2025-04-22
S09325,C1001,P011,5,2025-09-28
S09326,C755,P009,4,2025-06-06
S09327,C168,P006,5,2025-10-03
S09328,C653,P008,3,2025-11-12
S09329,C428,P022,4,2025-12-22
S09330,C493,P016,1,2025-06-30
S09331,C256,P020,1,2025-03-28
S09332,C171,P014,2,2025-06-04
S09333,C477,P008,4,2025-06-16
S09334,C011,P002,2,2025-03-15
S09335,C620,P019,1,2025-10-22
S09336,C039,P001,1,2025-08-10
S09337,C308,P015,4,2025-02-04
S09338,C886,P021,3,2025-06-04
S09339,C150,P015,5,2025-09-08
S09340,C256,P001,3,2025-06-12
S09341,C267,P022,1,2025-05-26
S09342,C181,P021,2,2025-03-05
S09343,C411,P020,4,2025-11-03
S09344,C148,P001,1,2025-08-10
S09345,C454,P012,3,2025-10-20
S09346,C231,P020,2,2025-06-06
S09347,C979,P008,5,2025-07-24
S09348,C602,P001,3,2025-06-13
S09349,C875,P007,5,2025-04-04
S09350,C811,P001,3,2025-03-31
S09351,C526,P016,5,2025-12-22
S09352,C228,P011,4,2025-04-12
S09353,C255,P017,1,2025-04-24
S09354,C253,P001,4,2025-04-30
S09355,C284,P011,2,2025-11-19
S09356,C920,P022,2,2025-01-26
S09357,C186,P008,4,2025-06-08
S09358,C104,P006,2,2025-05-31
S09359,C777,P016,3,2025-01-12
S09360,C649,P019,5,2025-07-11
S09361,C196,P001,4,2025-03-22
S09362,C057,P008,2,2025-06-27
S09363,C046,P011,1,2025-07-24
S09364,C050,P005,2,2025-03-09
S09365,C335,P004,1,2025-09-07
S09366,C726,P003,3,2025-07-02
S09367,C333,P018,4,2025-01-28
S09368,C824,P019,3,2025-11-21
S09369,C716,P002,3,2025-03-19
S09370,C156,P021,3,2025-06-24
S09371,C403,P010,1,2025-02-10
S09372,C608,P020,2,2025-07-10
S09373,C833,P012,1,2025-03-09
S09374,C329,P008,5,2025-01-19
S09375,C964,P016,5,2025-02-08
S09376,C601,P003,2,2025-06-26
S09377,C926,P001,3,2025-04-25
S09378,C747,P001,3,2025-11-09
S09379,C985,P009,1,2025-11-12
S09380,C731,P016,1,2025-06-20
S09381,C709,P016,3,2025-07-03
S09382,C509,P004,4,2025-08-10
S09383,C817,P008,2,2025-09-21
S09384,C647,P021,2,2025-05-23
S09385,C420,P008,1,2025-08-09
S09386,C124,P014,2,2025-02-08
S09387,C688,P022,5,2025-12-03
S09388,C374,P001,4,2025-05-02
S09389,C324,P005,1,2025-01-01
S09390,C470,P014,1,2025-06-10
S09391,C043,P010,2,2025-01-29
S09392,C322,P020,5,2025-12-04
S09393,C395,P017,3,2025-12-08
S09394,C668,P014,5,2025-08-17
S09395,C472,P003,3,2025-04-08
S09396,C703,P007,4,2025-01-13
S09397,C935,P017,1,2025-10-31
S09398,C039,P004,1,2025-02-10
S09399,C939,P010,4,2025-02-19
S09400,C870,P002,2,2025-11-04
S09401,C153,P016,5,2025-09-26
S09402,C513,P018,1,2025-10-03
S09403,C609,P007,1,2025-05-24
S09404,C819,P013,1,2025-07-17
S09405,C961,P008,5,2025-09-25
S09406,C117,P014,5,2025-08-31
S09407,C725,P018,3,2025-02-15
S09408,C541,P022,3,2025-08-04
S09409,C954,P020,1,2025-06-29
S09410,C643,P002,5,2025-07-15
S09411,C343,P013,5,2025-10-02
S09412,C777,P006,4,2025-09-03
S09413,C181,P017,1,2025-01-07
S09414,C491,P005,4,2025-03-22
S09415,C844,P001,5,2025-02-27
S09416,C690,P022,3,2025-08-18
S09417,C159,P021,2,2025-08-23
S09418,C216,P012,4,2025-05-25
S09419,C019,P015,5,2025-04-25
S09420,C745,P001,1,2025-10-01
S09421,C228,P002,4,2025-11-06
S09422,C455,P017,5,2025-10-27
S09423,C644,P019,3,2025-02-22
S09424,C657,P009,3,2025-05-26
S09425,C623,P018,2,2025-07-30
S09426,C473,P003,3,2025-07-18
S09427,C493,P009,5,2025-01-19
S09428,C967,P014,4,2025-09-27
S09429,C528,P014,4,2025-07-10
S09430,C071,P018,3,2025-09-09
S09431,C915,P004,1,2025-08-06
S09432,C312,P012,4,2025-01-24
S09433,C360,P022,5,2025-07-07
S09434,C841,P013,2,2025-06-05
S09435,C255,P003,5,2025-01-25
S09436,C939,P021,4,2025-04-18
S09437,C603,P005,1,2025-01-17
S09438,C138,P012,5,2025-06-27
S09439,C439,P011,2,2025-05-03
S09440,C790,P016,4,2025-09-04
S09441,C814,P008,1,2025-12-13
S09442,C205,P004,4,2025-09-11
S09443,C705,P018,4,2025-02-25
S09444,C607,P006,4,2025-02-25
S09445,C381,P010,5,2025-09-04
S09446,C690,P005,1,2025-02-22
S09447,C148,P009,1,2025-03-12
S09448,C977,P012,3,2025-06-22
S09449,C329,P001,1,2025-06-25
S09450,C303,P019,1,2025-09-17
S09451,C763,P002,5,2025-10-28
S09452,C941,P018,2,2025-10-18
S09453,C867,P016,4,2025-11-20
S09454,C470,P008,5,2025-09-19
S09455,C490,P005,3,2025-07-13
S09456,C100,P013,2,2025-01-07
S09457,C208,P010,2,2025-09-27
S09458,C226,P022,1,2025-01-15
S09459,C031,P019,1,2025-05-30
S09460,C229,P011,2,2025-11-11
S09461,C315,P020,2,2025-01-10
S09462,C504,P001,3,2025-02-24
S09463,C449,P019,5,2025-11-26
S09464,C423,P011,3,2025-07-31
S09465,C773,P013,2,2025-09-20
S09466,C635,P016,2,2025-07-03
S09467,C103,P017,5,2025-07-13
S09468,C161,P005,3,2025-03-21
S09469,C464,P011,4,2025-01-29
S09470,C005,P006,2,2025-05-08
S09471,C039,P005,2,2025-05-27
S09472,C040,P012,4,2025-08-28
S09473,C463,P004,2,2025-07-04
S09474,C081,P022,3,2025-09-23
S09475,C578,P002,3,2025-02-22
S09476,C946,P017,2,2025-09-17
S09477,C904,P001,3,2025-02-05
S09478,C423,P013,4,2025-01-23
S09479,C727,P018,1,2025-04-03
S09480,C223,P019,2,2025-09-07
S09481,C540,P018,3,2025-05-22
S09482,C498,P021,5,2025-01-18
S09483,C598,P018,4,2025-04-10
S09484,C427,P003,3,2025-03-13
S09485,C486,P013,5,2025-06-15
S09486,C850,P018,3,2025-06-05
S09487,C311,P005,1,2025-03-16
S09488,C164,P009,5,2025-03-18
S09489,C258,P018,5,2025-07-21
S09490,C196,P003,2,2025-08-25
S09491,C241,P015,1,2025-06-03
S09492,C376,P002,2,2025-02-07
S09493,C858,P004,5,2025-01-17
S09494,C713,P005,4,2025-12-14
S09495,C390,P021,5,2025-03-04
S09496,C943,P009,1,2025-11-06
S09497,C781,P008,5,2025-07-29
S09498,C007,P013,1,2025-01-13
S09499,C271,P015,1,2025-09-14
S09500,C582,P004,1,2025-10-25
S09501,C824,P020,2,2025-06-11
S09502,C868,P013,5,2025-03-15
S09503,C910,P010,4,2025-07-29
S09504,C574,P018,2,2025-05-29
S09505,C065,P002,2,2025-05-15
S09506,C081,P009,1,2025-04-12
S09507,C774,P003,5,2025-02-23
S09508,C114,P018,1,2025-06-09
S09509,C010,P011,1,2025-12-24
S09510,C721,P008,2,2025-06-11
S09511,C652,P004,4,2025-10-28
S09512,C685,P001,3,2025-06-09
S09513,C462,P002,5,2025-07-04
S09514,C425,P001,5,2025-05-21
S09515,C812,P002,4,2025-08-21
S09516,C103,P010,5,2025-08-23
S09517,C540,P007,1,2025-01-12
S09518,C203,P004,3,2025-07-01
S09519,C782,P013,3,2025-06-11
S09520,C486,P005,2,2025-08-23
S09521,C336,P022,4,2025-11-04
S09522,C276,P002,4,2025-05-18
S09523,C028,P008,2,2025-08-19
S09524,C272,P009,5,2025-11-18
S09525,C595,P020,5,2025-08-19
S09526,C004,P020,2,2025-05-07
S09527,C624,P004,2,2025-07-21
S09528,C766,P020,3,2025-02-15
S09529,C191,P021,4,2025-06-03
S09530,C073,P001,4,2025-01-09
S09531,C230,P006,4,2025-08-19
S09532,C360,P008,1,2025-12-26
S09533,C662,P018,1,2025-06-28
S09534,C501,P013,2,2025-02-14
S09535,C702,P002,1,2025-01-14
S09536,C547,P020,4,2025-11-26
S09537,C341,P010,4,2025-02-18
S09538,C170,P011,2,2025-07-22
S09539,C039,P013,3,2025-01-11
S09540,C063,P009,4,2025-05-29
S09541,C974,P017,4,2025-08-26
S09542,C614,P010,5,2025-07-13
S09543,C794,P021,5,2025-09-23
S09544,C606,P009,5,2025-05-10
S09545,C530,P003,4,2025-01-07
S09546,C920,P021,2,2025-07-27
S09547,C828,P004,1,2025-01-28
S09548,C944,P015,4,2025-01-03
S09549,C772,P003,4,2025-09-06
S09550,C973,P008,4,2025-06-10
S09551,C588,P010,5,2025-04-12
S09552,C829,P007,1,2025-08-16
S09553,C541,P004,1,2025-02-07
S09554,C453,P004,5,2025-12-27
S09555,C778,P014,1,2025-01-19
S09556,C285,P020,1,2025-03-29
S09557,C945,P003,3,2025-05-27
S09558,C301,P003,3,2025-06-21
S09559,C870,P019,4,2025-08-18
S09560,C287,P008,2,2025-04-30
S09561,C682,P022,5,2025-06-05
S09562,C680,P019,4,2025-12-26
S09563,C948,P011,3,2025-03-24
S09564,C235,P019,1,2025-09-03
S09565,C795,P022,1,2025-04-19
S09566,C745,P008,3,2025-05-05
S09567,C929,P001,1,2025-06-09
S09568,C633,P001,5,2025-10-26
S09569,C185,P013,4,2025-06-28
S09570,C220,P013,1,2025-11-11
S09571,C490,P021,4,2025-05-01
S09572,C107,P015,2,2025-10-18
S09573,C890,P010,4,2025-12-22
S09574,C935,P005,3,2025-09-17
S09575,C508,P001,2,2025-04-11
S09576,C812,P018,3,2025-09-27
S09577,C386,P011,2,2025-11-15
S09578,C158,P016,4,2025-10-11
S09579,C465,P022,1,2025-05-14
S09580,C719,P003,2,2025-05-21
S09581,C591,P007,1,2025-09-04
S09582,C940,P020,4,2025-08-14
S09583,C960,P002,4,2025-01-04
S09584,C375,P012,5,2025-11-25
S09585,C104,P016,2,2025-06-13
S09586,C474,P020,2,2025-03-02
S09587,C902,P001,1,2025-07-18
S09588,C140,P011,1,2025-07-21
S09589,C715,P019,5,2025-11-10
S09590,C193,P012,3,2025-07-21
S09591,C310,P013,2,2025-10-31
S09592,C548,P001,5,2025-08-18
S09593,C016,P004,3,2025-12-06
S09594,C9999,P021,3,2025-07-04
S09595,C498,P001,2,2025-11-03
S09596,C735,P008,3,2025-12-05
S09597,C136,P016,1,2025-10-04
S09598,C405,P013,5,2025-03-19
S09599,C371,P011,2,2025-11-06
S09600,C854,P021,1,2025-06-18
S09601,C025,P020,2,2025-07-19
S09602,C055,P001,1,2025-12-08
S09603,C083,P004,1,2025-02-12
S09604,C838,P011,4,2025-02-07
S09605,C426,P003,5,2025-08-24
S09606,C198,P018,3,2025-05-10
S09607,C992,P020,5,2025-02-11
S09608,C143,P003,2,2025-01-01
S09609,C049,P022,5,2025-09-20
S09610,C144,P021,2,2025-09-29
S09611,C875,P010,4,2025-10-21
S09612,C640,P002,5,2025-07-27
S09613,C490,P005,2,2025-12-12
S09614,C955,P007,1,2025-02-01
S09615,C271,P022,3,2025-09-28
S09616,C128,P016,4,2025-11-18
S09617,C251,P021,4,2025-07-05
S09618,C993,P011,4,2025-02-05
S09619,C621,P005,2,2025-02-06
S09620,C791,P017,5,2025-03-11
S09621,C900,P005,1,2025-07-30
S09622,C219,P003,5,2025-07-23
S09623,C842,P010,1,2025-09-04
S09624,C394,P003,2,2025-01-15
S09625,C160,P007,4,2025-05-15
S09626,C783,P004,4,2025-11-08
S09627,C245,P014,5,2025-04-07
S09628,C325,P021,5,2025-10-30
S09629,C068,P014,4,2025-08-11
S09630,C281,P001,2,2025-03-17
S09631,C231,P019,1,2025-10-20
S09632,C752,P008,2,2025-06-25
S09633,C144,P018,2,2025-11-22
S09634,C825,P013,4,2025-02-22
S09635,C180,P013,5,2025-05-04
S09636,C473,P019,3,2025-11-06
S09637,C867,P020,5,2025-06-14
S09638,C866,P006,2,2025-06-10
S09639,C190,P020,4,2025-05-12
S09640,C265,P010,5,2025-05-23
S09641,C779,P008,4,2025-12-27
S09642,C748,P018,4,2025-09-17
S09643,C116,P004,1,2025-06-08
S09644,C802,P008,2,2025-01-24
S09645,C437,P009,1,2025-11-06
S09646,C725,P017,1,2025-06-14
S09647,C576,P016,4,2025-02-13
S09648,C862,P011,3,2025-12-26
S09649,C357,P020,1,2025-11-24
S09650,C932,P013,2,2025-09-04
S09651,C544,P016,5,2025-01-27
S09652,C176,P012,5,2025-02-20
S09653,C705,P005,1,2025-05-17
S09654,C978,P013,2,2025-08-28
S09655,C173,P004,4,2025-04-02
S09656,C908,P013,4,2025-01-12
S09657,C222,P005,2,2025-06-15
S09658,C521,P010,1,2025-10-02
